30.4468260433072,114.471851262723,0000000081_L.jpg
30.4467534919264,114.471848483208,0000000082_L.jpg
30.4467175503308,114.471847826091,0000000083_L.jpg
30.4466814873097,114.471847520472,0000000084_L.jpg
30.4466456478465,114.471847293782,0000000085_L.jpg
30.4466096705461,114.471846807579,0000000086_L.jpg
30.4465737746444,114.471845975025,0000000087_L.jpg
30.4465376937255,114.471844634976,0000000088_L.jpg
30.4465016138906,114.4718419682,0000000089_L.jpg
30.4464657239284,114.471837419348,0000000090_L.jpg
30.4464299594468,114.471829770645,0000000091_L.jpg
30.4463951399655,114.471818016947,0000000092_L.jpg
30.4463621107359,114.471801337866,0000000093_L.jpg
30.4463311108483,114.471779915723,0000000094_L.jpg
30.4463027578893,114.471753646744,0000000095_L.jpg
30.4462780545549,114.471723097732,0000000096_L.jpg
30.4462573655769,114.471688667711,0000000097_L.jpg
30.446241200509,114.471651089132,0000000098_L.jpg
30.4462295828147,114.471611246366,0000000099_L.jpg
30.4462224234825,114.471570124125,0000000100_L.jpg
30.4462189943755,114.471528263393,0000000101_L.jpg
30.4462183916078,114.471486249931,0000000102_L.jpg
30.446219776184,114.471444276198,0000000103_L.jpg
30.4462225108575,114.471402968322,0000000104_L.jpg
30.446226148041,114.471361087056,0000000105_L.jpg
30.4462301138106,114.471319841855,0000000106_L.jpg
30.4462341474065,114.47127880676,0000000107_L.jpg
30.4462377031324,114.471237063118,0000000108_L.jpg
30.4462399695081,114.47119631212,0000000109_L.jpg
30.4462412687783,114.471154599202,0000000110_L.jpg
30.4462418484258,114.471113510411,0000000111_L.jpg
30.4462421608577,114.47107219329,0000000112_L.jpg
30.4462423123667,114.471030339963,0000000113_L.jpg
30.4462424102461,114.470988762113,0000000114_L.jpg
30.4462424757244,114.470947745722,0000000115_L.jpg
30.4462425000516,114.470906431125,0000000116_L.jpg
30.4462425110081,114.470865100885,0000000117_L.jpg
30.4462425192262,114.4708237677,0000000118_L.jpg
30.4462425282152,114.470782330542,0000000119_L.jpg
30.4462425212689,114.470741098328,0000000120_L.jpg
30.4462425366795,114.470699607795,0000000121_L.jpg
30.4462425799688,114.470658145975,0000000122_L.jpg
30.4462426176661,114.470616475099,0000000123_L.jpg
30.4462426860107,114.470574701774,0000000124_L.jpg
30.4462427662843,114.470533202491,0000000125_L.jpg
30.4462428872857,114.470491270108,0000000126_L.jpg
30.4462430119463,114.470449464461,0000000127_L.jpg
30.4462431623048,114.470407691587,0000000128_L.jpg
30.4462433498694,114.470366108253,0000000129_L.jpg
30.4462435560263,114.470324929334,0000000130_L.jpg
30.4462437832856,114.470283127028,0000000131_L.jpg
30.4462440218765,114.470241313871,0000000132_L.jpg
30.4462442494388,114.470200187292,0000000133_L.jpg
30.4462445140204,114.470158894745,0000000134_L.jpg
30.4462447701837,114.470117131697,0000000135_L.jpg
30.4462449686484,114.470075859322,0000000136_L.jpg
30.4462451024474,114.470034434749,0000000137_L.jpg
30.4462452420105,114.469993137376,0000000138_L.jpg
30.4462453370677,114.46995184549,0000000139_L.jpg
30.4462453909617,114.469910419631,0000000140_L.jpg
30.4462454054368,114.469868907557,0000000141_L.jpg
30.4462454033692,114.469827729964,0000000142_L.jpg
30.4462454073656,114.469786099387,0000000143_L.jpg
30.4462454129887,114.469744774944,0000000144_L.jpg
